Unnamed: 0,reviews,clean_review,polarity,aspect_sentiments,dominant_topic
1074,"  
Venice to London City. Really we had a great experience with British Airways. We enjoyed very much flying with British Airways. Lovely staff and great service.",venice london city really great experience british airway enjoyed much flying british airway lovely staff great service,0.39999999999999997,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1075,"  San Francisco to London. Terrible service and food. Cramped uncomfortable seats and terrible entertainment, in one of my flights it wasnât working. The crew couldnât care less, I will not fly with them again !!!",san francisco london terrible service food cramped uncomfortable seat terrible entertainment one flight wasnt working crew couldnt care le fly,-0.425,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1076,"  Heathrow to Vancouver. The seats booked not given, took 3 months to respond to a complaint after submitting multiple messages to them for an update. A dirty plane, fantastic front line staff I would never fly BA again.",heathrow vancouver seat booked given took month respond complaint submitting multiple message update dirty plane fantastic front line staff would never fly ba,-0.18,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",2
1077,"  London to Bucharest. First class ground staff but in the air it's quite a disappointment. The basic economy seats have so little cushion it is agony to sit for longer than 15"" in them. And Â£1.95 for a can of coca-cola? ",london bucharest first class ground staff air quite disappointment basic economy seat little cushion agony sit longer cocacola,-0.134375,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1078,"  I forgot I had purchased a hand baggage only fare. At the airport I was charged more than 60 euros for my bag which came out as almost as much as the fare itself cost. The staff at check-in could not have been less helpful. The whole experience was of a bad low-cost airline. Boarding process saw me in Category 5 having to board last, not so much as a glass of water is offered. The seats have very little legroom and just one toilet for the A319 economy cabin. ",forgot purchased hand baggage fare airport charged euro bag came almost much fare cost staff checkin could le helpful whole experience bad lowcost airline boarding process saw category board last much glass water offered seat little legroom one toilet economy cabin,-0.0458333333333333,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1079,"  When the passenger in front reclines his/her seat, it makes it very difficult to get in and out of one's seat. As the arm rests do not go all the way up, the middle/window seat passengers have to climb over. There is little leg room and no leg rest. The Boeing 777 IFE screen is smaller than the ones on the British Airway's 747-400s and could do with an upgrade. The saving grace on this flight was the excellent service from a dedicated and very professional flight crew.",passenger front reclines hisher seat make difficult get one seat arm rest go way middlewindow seat passenger climb little leg room leg rest boeing ife screen smaller one british airway could upgrade saving grace flight excellent service dedicated professional flight crew,0.06874999999999999,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1080,"  Boston to London. World Traveler seats. Nice headrest. Legroom okay but overall very cramped especially when the passenger in front reclines his/her seat. The seat back was almost in my lap making it impossible to read British Airways' magazine or even use my iPad. We ordered special meals (Halal and low sodium). The Muslim meal (chicken tikka masala with naan) was restaurant quality. Flavorful and not spicy hot. The gulab jamun dessert was also restaurant quality and just like mom's. The low sodium meal - herb roasted chicken, tomato rice, petite broccoli, diced red pepper and carrots was delicious. Dessert consisted of fresh blueberries and blackberries. The IFE was very good. Bright and clear LED screens with a good selection of entertainment and movies in several languages. ",boston london world traveler seat nice headrest legroom okay overall cramped especially passenger front reclines hisher seat seat back almost lap making impossible read british airway magazine even use ipad ordered special meal halal low sodium muslim meal chicken tikka masala naan restaurant quality flavorful spicy hot gulab jamun dessert also restaurant quality like mom low sodium meal herb roasted chicken tomato rice petite broccoli diced red pepper carrot delicious dessert consisted fresh blueberry blackberry ife good bright clear led screen good selection entertainment movie several language,0.1590702947845805,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1081,"  London to Athens. We were fortunate to get exit row seats in advance. They were spacious with plenty of legroom. They had more width than the cramped Boeing 747-400 that we had just flown in on. We each had a carry on; however, during the transit process, British Airways ground staff made us check one of our carry on bags.  I have no idea what criteria they used to select passengers to check their carry on bags. Bare bones service, no meals (which is okay), no complimentary soft drinks or water. Bottled water was available for purchase. In hindsight, we would have been better off flying on Aegean Airlines.",london athens fortunate get exit row seat advance spacious plenty legroom width cramped boeing flown carry however transit process british airway ground staff made u check one carry bag idea criterion used select passenger check carry bag bare bone service meal okay complimentary soft drink water bottled water available purchase hindsight would better flying aegean airline,0.28125,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1082,"  London to Johannesburg. So impressed by the lady that checked us in. Something went wrong with my booking, I was supposed to fly at 18:10 (with my boyfriend) back home to South Africa after our visit in UK, but somehow my ticket was booked at 21:10. We didnât even notice that until she had brought it up at the check-in. I was so shocked by the fact that I would be traveling all by myself (Itâs my first trip overseas). She was so willing to help and she fixed it within a matter of 1 minute. We obviously thought that we would not be able to sit next to each other. With grateful hearts we were checking in our bags. When she gave us our boarding passes she mentioned that we have the best seats on the aircraft! How awesome is that! Thank you British Airways and their helpful staff.",london johannesburg impressed lady checked u something went wrong booking supposed fly boyfriend back home south africa visit uk somehow ticket booked didnt even notice brought checkin shocked fact would traveling first trip overseas willing help fixed within matter minute obviously thought would able sit next grateful heart checking bag gave u boarding pass mentioned best seat aircraft awesome thank british airway helpful staff,0.2642857142857143,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",2
1083,"  Newark to Bangalore return via London on BA premium economy (World Traveler Plus). I paid about 40% more for premium economy (about $600 extra) so approximately $150 per leg. Was it worth it? I'd say broadly yes, though I wouldn't want to pay very much more than that and it would be harder to justify if only one leg of 6-7 hours was involved. Before Boarding: Premium economy does get a standard 2 checked bag allowance whereas economy is 1 bag though there are numerous exceptions where they allow 2 (and India to US/Canada is one of those exceptions though it isn't clear if it applies for travel originating at either end). So I am not sure if I got an extra bag or not but I did use the 2 bag allowance Boarding: You board in Zone 3 after First/Business & the oneworld elites. That is helpful as you do get dibs on the overhead storage - if it doesn't fit in premium economy you can always put it in front or behind before economy begins boarding. This means you also get off fairly quickly - which can help if you're in a hurry to get through security at Heathrow for a connecting flight or through immigration at your final destination. In Flight: There is a welcome drink for premium economy (champagne, juice, water depending on the departure time). There is also a hot towel service also. 787 cabin: The 787-9 has a nicely done premium economy cabin. 2-3-2 seating as opposed to 3-3-3 in economy. So a somewhat wider seat. Seat pitch is also decent. These are new style slimmer seats though possibly less cushioned than what you get on older seats - but seat was comfortable. The food tray comes out of the armrest and there is some seat back storage (though not much). There is a small drinks tray built into the front of the arm rest which you share with your neighbor. There is a recliner style footrest with support for the calf. You do get a noise canceling headset which is nice and a basic amenities kit with eyeshades, socks and toothpaste. The seat back screen is large and easy to use. There is no restroom in the cabin but one immediately behind in economy - so not a long walk 777 cabin: 777 has a 2-4-2 seating in premium economy (same as club world) as opposed to 3-3-3 in economy. The 777 version used on the LHR-BLR sector has a very small premium economy cabin - just 3 rows of seats. This gives it a sort of cosy feel. You do have to walk all the way through the economy section immediately behind you to get to the restroom. Economy looked pretty full on both the legs on the 777 but premium economy was not full - and I had the seat next to me vacant on both legs. That helped me stretch out for sure. The seat back screen on the old 777 is much smaller and the seats are older but possibly more cushioned than the slimmer 787 seats. Food: Nothing much here. I didn't think it was all that different from what a regular economy meal would have been. It was OK - nothing to write home about. All in all, for such a long journey, the premium economy product did offer some additional comfort along with the early boarding and baggage. Worth it on extra long haul like US to India. Bit harder to justify on shorter flights or fewer legs.",newark bangalore return via london ba premium economy world traveler plus paid premium economy extra approximately per leg worth id say broadly yes though wouldnt want pay much would harder justify one leg hour involved boarding premium economy get standard checked bag allowance whereas economy bag though numerous exception allow india uscanada one exception though isnt clear applies travel originating either end sure got extra bag use bag allowance boarding board zone firstbusiness oneworld elite helpful get dibs overhead storage doesnt fit premium economy always put front behind economy begin boarding mean also get fairly quickly help youre hurry get security heathrow connecting flight immigration final destination flight welcome drink premium economy champagne juice water depending departure time also hot towel service also cabin nicely done premium economy cabin seating opposed economy somewhat wider seat seat pitch also decent new style slimmer seat though possibly le cushioned get older seat seat comfortable food tray come armrest seat back storage though much small drink tray built front arm rest share neighbor recliner style footrest support calf get noise canceling headset nice basic amenity kit eyeshade sock toothpaste seat back screen large easy use restroom cabin one immediately behind economy long walk cabin seating premium economy club world opposed economy version used lhrblr sector small premium economy cabin row seat give sort cosy feel walk way economy section immediately behind get restroom economy looked pretty full leg premium economy full seat next vacant leg helped stretch sure seat back screen old much smaller seat older possibly cushioned slimmer seat food nothing much didnt think different regular economy meal would ok nothing write home long journey premium economy product offer additional comfort along early boarding baggage worth extra long haul like u india bit harder justify shorter flight fewer leg,0.10395120031483669,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1084,"  London to Berlin scheduled for 21st December. On approach to the airport, I got a message saying that my flight was canceled. No explanation was given. As I arrived at the airport, staff acted very confused and said their rerouting center is closed for the evening due to issues, and if I wanted to travel in the next days ahead of Christmas I should book my own travel with another airline or train company (e.g. Eurostar). My costs would  be reimbursed. The airport staff also said no further help from British Airways is available on the day to due airport issues. I felt the only way out was to rebook myself with a different airline for a hefty +300 GBP fare for a short haul flight for the next day. As it was Christmas, prices were very high. After I arrived at my destination, a lengthy exchange of messages with British Airways started, and British Airways said in the end they do not compensate costs for rerouting with a different airline (opposite to what their airport staff said on the day of cancellation). ",london berlin scheduled st december approach airport got message saying flight canceled explanation given arrived airport staff acted confused said rerouting center closed evening due issue wanted travel next day ahead christmas book travel another airline train company eg eurostar cost would reimbursed airport staff also said help british airway available day due airport issue felt way rebook different airline hefty gbp fare short haul flight next day christmas price high arrived destination lengthy exchange message british airway started british airway said end compensate cost rerouting different airline opposite airport staff said day cancellation,-0.018124999999999995,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",2
1085,"  London to Mumbai. I have had my battles with the leadership at BA because they would not let me book my seat and pay with their Airmiles. Now they have finally relented and this will please many who earn Airmiles through their credit cards. This is just to illustrate that I boarded BA199 with a slightly negative mindset, a mindset which was changed quickly. Although I travelled Economy, the seat was comfortable, the service excellent, as was the food. If I have a minor quibble, the choice of films seems to have been reduced with many quite old. Is this BA's attempt to reduce costs, because it is quite obvious and detracts from the overall quality of their product. I was particularly impressed with the trouble the cabin staff took to warn us not to take any single-use plastic (e.g. water bottles, duty-free carrier bags) into the terminal where they could result in a stiff fine. Having been grumpy about several aspects of BA's service in the past, I will be writing to the leadership to thank them for the improvements.",london mumbai battle leadership ba would let book seat pay airmiles finally relented please many earn airmiles credit card illustrate boarded ba slightly negative mindset mindset changed quickly although travelled economy seat comfortable service excellent food minor quibble choice film seems reduced many quite old ba attempt reduce cost quite obvious detracts overall quality product particularly impressed trouble cabin staff took warn u take singleuse plastic eg water bottle dutyfree carrier bag terminal could result stiff fine grumpy several aspect ba service past writing leadership thank improvement,0.1903361344537815,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1086,  Athens to Los Angeles via London. Worst flight experience. I had a ticket from October travelling 1st December. 24hrs they decide to cancel the flight and give me the alternative for another flight 3 hrs later. Athens to Los Angeles via London same day. When arrive at London I realize from the announcement screen that my flight was operated. After I heard the announcement last call before departure. I checked at the BA information desk and confirm my flight (the one was cancelled) I asked them and reply: We found aircraft 12 hrs before and rescheduled flight. I send email and I had same response twice: Flight never operated or rescheduled. I think they had overbooked flight and didnt care about it.,athens los angeles via london worst flight experience ticket october travelling st december hr decide cancel flight give alternative another flight hr later athens los angeles via london day arrive london realize announcement screen flight operated heard announcement last call departure checked ba information desk confirm flight one cancelled asked reply found aircraft hr rescheduled flight send email response twice flight never operated rescheduled think overbooked flight didnt care,-0.3333333333333333,"{'customer service': 0.0, 'flight experience': -0.3333333333333333, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",2
1087,"  Our return journey from Sydney to London, which was approximately 22 hours in duration with a stop at Singapore airport, was faced with one major issue. We flew economy class with a two year old, whose inflight entertainment headphone socket wasnât working. Having paid Â£723 for our two year olds ticket, you would except the inflight entertainment to be working on such a long flight. Having complained to the cabin crew they did their best but unfortunately the socket could not be fixed. We were offered to move seats to the only 2 seats available however there were three of us so this was not practical. The cabin crew gave us some First Class goodies including a bottle of champagne for the inconvenience caused and they also said that all they could offer us in monitory terms was Â£25. They said they would contact BA customer services on our behalf to complain and to expect more compensation than what the crew could offer us. By the time we had got off the plane and were in baggage claim, I had already received an email from BA C/S and that they would respond within 48 hours, which they did. However, all the could offered was a Â£20 voucher to use on another BA flight. I replied declining this and said this was as insult to what we had originally paid for the flight and explained what the cabin crew had said. I also said I had no intention of booking any foreseeable flights with any airline therefore an eVoucher is worthless to me. There was no other alternative or any means of reasoning. The flight was basic and the seats were uncomfortable. BA also offer WiFi on the plane but when you try to use it, they charge Â£4.99 per hour in economy class.",return journey sydney london approximately hour duration stop singapore airport faced one major issue flew economy class two year old whose inflight entertainment headphone socket wasnt working paid two year old ticket would except inflight entertainment working long flight complained cabin crew best unfortunately socket could fixed offered move seat seat available however three u practical cabin crew gave u first class goody including bottle champagne inconvenience caused also said could offer u monitory term said would contact ba customer service behalf complain expect compensation crew could offer u time got plane baggage claim already received email ba c would respond within hour however could offered voucher use another ba flight replied declining said insult originally paid flight explained cabin crew said also said intention booking foreseeable flight airline therefore evoucher worthless alternative mean reasoning flight basic seat uncomfortable ba also offer wifi plane try use charge per hour economy class,-0.029687500000000006,"{'customer service': -0.029687500000000006, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1088," I had flown British Airways from Leeds Bradford to London Heathrow as a part of my journey back home (Thailand) on the 12th December 2018. I arrived at Leeds Bradford 3 hours early so there wasn't a queue at the check-in counter. Check-in process took less than a minute as I already done online check-in, this means I just dropped my luggage. The staff at the airport were very friendly and helpful. I passed through the security control and waited for my aircraft. Boarding process is a mess as there wasn't priority boarding (I flew economy) and no boarding groups, luckily every passenger could board through front and rear door (as the aircraft parked on a remote stand). The aircraft was old but the cabin was modern and clean. The seat was comfortable and had a good wing view. The only downside was the seat was the second to last row at the back so the seat pitch was short (luckily I was only 176m tall so this wasn't a problem). The aircraft was delayed due to slow boarding process and the weather condition, but the crew were very friendly and very helpful. The captain always announce an information for whole flight to let all passenger know the cause of delay and flight information. As the flight departed the crew started on board service. I didn't buy anything as the food option was poor, expensive and they can only be paid by credit cards. It was one hour flight so I didn't expect the top service standard. The flight arrived at London Heathrow on time despite some traffic. Overall, the flight service and crew made this flights enjoyable and to improve this the food and the boarding process should be better.",flown british airway leeds bradford london heathrow part journey back home thailand th december arrived leeds bradford hour early wasnt queue checkin counter checkin process took le minute already done online checkin mean dropped luggage staff airport friendly helpful passed security control waited aircraft boarding process mess wasnt priority boarding flew economy boarding group luckily every passenger could board front rear door aircraft parked remote stand aircraft old cabin modern clean seat comfortable good wing view downside seat second last row back seat pitch short luckily tall wasnt problem aircraft delayed due slow boarding process weather condition crew friendly helpful captain always announce information whole flight let passenger know cause delay flight information flight departed crew started board service didnt buy anything food option poor expensive paid credit card one hour flight didnt expect top service standard flight arrived london heathrow time despite traffic overall flight service crew made flight enjoyable improve food boarding process better,0.10589080459770114,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1089,"  Gatwick to Tenerife. This aircraft either needs a refit or needs retiring! G-MEDK is by far the most uncomfortable plane I have ever been on. I paid extra for an extra leg room seat - 12A because I always feel happier without my knees under my chin for a four hour flight. I reckon it was no more than half an hour into my flight that the total lack of padding on the seat turned this flight into an ordeal. It was like sitting on concrete! I would imagine that when this aircraft was new (2005 I believe) the leather seating was quite yielding and comfortable but now with thirteen years of backsides compressing the padding, it was dreadful. I took the precaution of changing my seat for the return and sneaking on a seat pad purchased in Lanzarote which, coupled with there being no passengers next to me, made the flight in 11F a little more bearable. Staff were fine on the outward leg but a little tired by the time I returned at night ten days later. I normally travel Easyjet on this route but on this occasion, I used some Avios to make the flight less expensive. Easyjet offer two trolley runs but only 1 on these BA flights. With their diminishing attitude to customer welfare, I will not use BA on any lengthy flights as the service and comfort offered by Easyjet is, in my experience, far superior.
",gatwick tenerife aircraft either need refit need retiring gmedk far uncomfortable plane ever paid extra extra leg room seat always feel happier without knee chin four hour flight reckon half hour flight total lack padding seat turned flight ordeal like sitting concrete would imagine aircraft new believe leather seating quite yielding comfortable thirteen year backside compressing padding dreadful took precaution changing seat return sneaking seat pad purchased lanzarote coupled passenger next made flight f little bearable staff fine outward leg little tired time returned night ten day later normally travel easyjet route occasion used avios make flight le expensive easyjet offer two trolley run ba flight diminishing attitude customer welfare use ba lengthy flight service comfort offered easyjet experience far superior,-0.03755411255411256,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1090,"  Booked a flight through Expedia for June 21019 from Denver to Paris via London on the promise that I could upgrade using Avios. After booking the flight and trying to upgrade, was notified that I could not upgrade the flight due to how I purchased the ticket, paid about $250 for early seat selection on both flights, after buy up to the front of the plane, was notified that my seats were changed to the back of the plane with no explanation, - but found out they gave the seats, that I paid extra for, to another party. Could request a refund, but wouldn't honor what they had sold me in the first place. They would not honor a refund either. Then I became ill and they chose not to refund my fare of $3380 plus paid for upgrades. ",booked flight expedia june denver paris via london promise could upgrade using avios booking flight trying upgrade notified could upgrade flight due purchased ticket paid early seat selection flight buy front plane notified seat changed back plane explanation found gave seat paid extra another party could request refund wouldnt honor sold first place would honor refund either became ill chose refund fare plus paid upgrade,-0.04583333333333334,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",2
1091,"  Johannesburg to London. I had a bulkhead seat on the upper deck. The only advantage is that nobody will step over you during the night. BA has been using the same configuration of seats in business for the last 20 years, and it is time for them to step up their game if they want to keep people flying with them. The business class seat is not wider than the premium economy seat, the difference is that it goes to a full bed. There is no room or to put down a glass other then taking out the table. As it was a late flight (10pm), the crew decided not to offer pre-dinner drinks. I ordered the quick meal option in order to get more sleep. Big mistake: you only get the appetiser (tiny) and the desert (even smaller). I was still hungry and they refused to serve me my main dish as they reserved it for the crew. The trays are removed when everyone else finishes, so much for getting more sleep. The crew never came back until breakfast. That flight was a total disappointment.",johannesburg london bulkhead seat upper deck advantage nobody step night ba using configuration seat business last year time step game want keep people flying business class seat wider premium economy seat difference go full bed room put glass taking table late flight pm crew decided offer predinner drink ordered quick meal option order get sleep big mistake get appetiser tiny desert even smaller still hungry refused serve main dish reserved crew tray removed everyone else finish much getting sleep crew never came back breakfast flight total disappointment,-0.017857142857142856,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1092," London to Kuala Lumpur. This is my first time flying with BA to Kuala Lumpur on the Dreamliner 787. Was very excited for this trip as BA has made a come back to fly to Malaysia after stopping the service for many years. I paid to seat at the first row to have a longer leg room. I absolutely regretted and disappointed for the choice. I made a complaint to the crew that my seat (30B) has sunk and I felt uncomfortable to be sitting on this seat for the next 13 hours. Crew only offered me an extra pillow to seat on it, which didn't help either. The tv screen on 30B was also not working and I didn't watch anything during the whole duration of the flight. I would recommend to totally avoid sitting on all row 30 as the seats are so close to the lavatories that you can hear toilets flusing at all time. This will be my last time flying with BA unless the aircraft is changed to perhaps the A380. I am dreading on my next return flight back to London. Crews were friendly and helpful. No fault with that.",london kuala lumpur first time flying ba kuala lumpur dreamliner excited trip ba made come back fly malaysia stopping service many year paid seat first row longer leg room absolutely regretted disappointed choice made complaint crew seat b sunk felt uncomfortable sitting seat next hour crew offered extra pillow seat didnt help either tv screen b also working didnt watch anything whole duration flight would recommend totally avoid sitting row seat close lavatory hear toilet flusing time last time flying ba unless aircraft changed perhaps dreading next return flight back london crew friendly helpful fault,0.07192982456140351,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1093,  Los Angeles to London Heathrow. Very poor customer service. I checked in 3 hours prior to my flight departure asked  can I have aisle seat and she just said no. I asked her why and she replied that they donât have any. In the plane there is no place for my bag and the staff said sorry sir we donât have space and you can put that underneath your seat. They served dinner and said we donât have any more chicken so you can have pasta. I told him I donât like pasta and do you have any vegetarian food. He said the pasta is vegetarian. ,los angeles london heathrow poor customer service checked hour prior flight departure asked aisle seat said asked replied dont plane place bag staff said sorry sir dont space put underneath seat served dinner said dont chicken pasta told dont like pasta vegetarian food said pasta vegetarian,-0.375,"{'customer service': -0.375, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1094,  Our flight from Seattle to London in November 6th was canceled due to technical problems. After waiting at the airport for 9 hours and staying in the line for 4 hours the BA associate couldnât find us any immediate flight. They offered us a flight that would arrive in London late November 8th. It would take us 16 hours. Since the purpose of trip was to present a paper in a conference in November 8. I would have missed my presentation by the time we would arrive. My trip was supposed to be 4 days so by the time of arrival I had to return in less than two days. They advised us to cancel the flight and promised to refund our flight tickets as well as the expenses for our accommodation since it was to late to cancel our booking. I filed a claim online based on their instruction.  The customer relation phone number is disconnected. In fact the automatic voice mail says âplease donât chase a callâ! The website link they refer to for tracking the claim has an auto message that the link dose not exist. After 1.5 months stressful attempt to connect with customer relations they finally responded by email to tell me that we are not going to receive any refund from them. ,flight seattle london november th canceled due technical problem waiting airport hour staying line hour ba associate couldnt find u immediate flight offered u flight would arrive london late november th would take u hour since purpose trip present paper conference november would missed presentation time would arrive trip supposed day time arrival return le two day advised u cancel flight promised refund flight ticket well expense accommodation since late cancel booking filed claim online based instruction customer relation phone number disconnected fact automatic voice mail say please dont chase call website link refer tracking claim auto message link dose exist month stressful attempt connect customer relation finally responded email tell going receive refund,-0.12083333333333333,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",2
1095,"  Gatwick to Barbados. We flew out of Gatwick on the 6th December and back on the 17th Dec. It started well in the newish 1st Class lounge at the South terminal. However, the walk to the gate is miles. It has to be almost 1/2 mile walk which is a joke to be honest. The North terminal, where this flight used to operate from is not only a shorter walk for this flight, the decor and layout is much, much better. I'd guess BA got offered a cheaper deal to move to the S.T. My first impression was how badly the ""new"" 1st Class is holding up. There are scuff marks everywhere. Surface scratches. Bobbles of wear on the seat fabric. It's probably under 5 years of use but looks more like 10. In the WC there are small cracks in the plastic walls and brown stains. Needs a paint job at least. The motley flowers (That BA removed some years ago to save costs, but re-instated) are there. They looked like they had been pinched from a graveyard. Much has been said about the seat being ""an up market business class"" - and this is true. It is not a true 1st Class in the sense of what Emirates and Singapore Airlines offer. (I have flown both in 1st). The food is also business class quality. More casual dining rather than fine dining. Taking one meal; it starts with an Amuse Bouche. One motley round mozzarella bit of cheese. One tomato. One bit of green stuff. One straggly piece of prosciutto ham. Total cost about 30p. Outstanding! I then had prosciutto wrapped asparagus with garlic aioli and parmesan. Totally, utterly boring. My wife had the soup which she said was nice. I then had jerk Chicken dish. It was just about okay. The glassware and chinaware was okay. The cutlery was poor quality, the stuff you'd expect in Pizza Express, except the stuff in Pizza Express is better. I accept we are stuck with this 1st product for the next 30 years or so, but there is so much BA could do to improve the ""cheap"" look of their premium product. Quality of presentation, food, champagne, even the menu covers. They trumpet the ""superb"" Laurent Perrier Grand Siecle champagne, which retails at Â£120 a bottle. Its nice, but we all know this is inferior to what most Airline 1st Class offer in Krug. Â£20 a bottle more! The alternative to 1st is of course the ghastly ying-yang Club Business Class. The world's most hated Business Class in the sky. I'm a businessman and i know I could run this airline better, from a quality perspective. From a price perspective, if you bundle a 1st Flight as part of a BA holiday, it sort of works out okay-ish. The FAs as always were a very nice bunch of men and women.",gatwick barbados flew gatwick th december back th dec started well newish st class lounge south terminal however walk gate mile almost mile walk joke honest north terminal flight used operate shorter walk flight decor layout much much better id guess ba got offered cheaper deal move st first impression badly new st class holding scuff mark everywhere surface scratch bobble wear seat fabric probably year use look like wc small crack plastic wall brown stain need paint job least motley flower ba removed year ago save cost reinstated looked like pinched graveyard much said seat market business class true true st class sense emirate singapore airline offer flown st food also business class quality casual dining rather fine dining taking one meal start amuse bouche one motley round mozzarella bit cheese one tomato one bit green stuff one straggly piece prosciutto ham total cost p outstanding prosciutto wrapped asparagus garlic aioli parmesan totally utterly boring wife soup said nice jerk chicken dish okay glassware chinaware okay cutlery poor quality stuff youd expect pizza express except stuff pizza express better accept stuck st product next year much ba could improve cheap look premium product quality presentation food champagne even menu cover trumpet superb laurent perrier grand siecle champagne retail bottle nice know inferior airline st class offer krug bottle alternative st course ghastly yingyang club business class world hated business class sky im businessman know could run airline better quality perspective price perspective bundle st flight part ba holiday sort work okayish fa always nice bunch men woman,0.17803030303030298,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
